0.372453,1,,,,,,
0.40300394,1,,,,,,
0.43355488,1,,,,,,
0.46410582,1,,,,,,
0.49465676,1,,,,,,
0.5252077,1,,,,,,
0.55575864,1,,,,,,
0.58630958,1,,,,,,
0.61686052,1,,,,,,
0.64741146,1,,,,,,
0.6779624,1,,,,,,
0.70851334,1,,,,,,
0.73906428,1,,,,,,
0.76961522,1,,,,,,
0.80016616,1,,,,,,
0.8307171,1,,,,,,
0.86126804,1,,,,,,
0.89181898,1,,,,,,
0.92236992,1,,,,,,
0.95292086,1,,,,,,
0.9834718,1,,,,,,
1.01402274,1,,,,,,
1.04457368,1,,,,,,
1.07512462,1,,,,,,
1.10567556,1,,,,,,
1.1362265,1,,,,,,
1.16677744,1,,,,,,
1.19732838,1,,,,,,
1.22787932,1,,,,,,
1.25843026,1,,,,,,
1.2889812,1,,,,,,
1.31953214,1,,,,,,
1.35008308,1,,,,,,
1.38063402,1,,,,,,
1.41118496,1,16,,,,,
1.4417359,1,16,,,,,
1.47228684,1,16,6,,,,
1.50283778,1,16,6,,,,
1.53338872,1,16,6,9,,,
1.56393966,1,16,9,,,,
1.5944906,1,16,19,,,,
1.62504154,1,16,19,6,,,
1.65559248,1,16,19,6,,,
1.68614342,1,16,19,6,,,
1.71669436,1,16,19,6,9,,
1.7472453,1,16,19,9,,,
1.77779624,1,16,19,9,6,,
1.80834718,1,16,19,9,6,,
1.83889812,1,16,19,9,6,,
1.86944906,1,16,19,9,6,3,
1.9,1,16,19,15,,,
0.372453,2,,,,,,
0.40300394,2,,,,,,
0.43355488,2,,,,,,
0.46410582,2,,,,,,
0.49465676,2,,,,,,
0.5252077,2,,,,,,
0.55575864,2,,,,,,
0.58630958,2,,,,,,
0.61686052,2,,,,,,
0.64741146,2,,,,,,
0.6779624,2,,,,,,
0.70851334,2,,,,,,
0.73906428,2,,,,,,
0.76961522,2,,,,,,
0.80016616,2,,,,,,
0.8307171,2,,,,,,
0.86126804,2,,,,,,
0.89181898,2,,,,,,
0.92236992,2,,,,,,
0.95292086,2,,,,,,
0.9834718,2,,,,,,
1.01402274,2,,,,,,
1.04457368,2,,,,,,
1.07512462,2,,,,,,
1.10567556,2,,,,,,
1.1362265,2,,,,,,
1.16677744,2,,,,,,
1.19732838,2,,,,,,
1.22787932,2,,,,,,
1.25843026,2,,,,,,
1.2889812,2,,,,,,
1.31953214,2,,,,,,
1.35008308,2,,,,,,
1.38063402,2,,,,,,
1.41118496,2,16,,,,,
1.4417359,2,16,,,,,
1.47228684,2,16,6,,,,
1.50283778,2,16,6,,,,
1.53338872,2,16,6,9,,,
1.56393966,2,16,9,,,,
1.5944906,2,16,19,,,,
1.62504154,2,16,19,6,,,
1.65559248,2,16,19,6,,,
1.68614342,2,16,19,6,,,
1.71669436,2,16,19,6,9,,
1.7472453,2,16,19,9,,,
1.77779624,2,16,19,9,6,,
1.80834718,2,16,19,9,6,,
1.83889812,2,16,19,9,6,,
1.86944906,2,16,19,9,6,3,
1.9,2,16,19,15,,,
0.372453,4,,,,,,
0.40300394,4,,,,,,
0.43355488,4,,,,,,
0.46410582,4,,,,,,
0.49465676,4,,,,,,
0.5252077,4,,,,,,
0.55575864,4,,,,,,
0.58630958,4,,,,,,
0.61686052,4,,,,,,
0.64741146,4,,,,,,
0.6779624,4,,,,,,
0.70851334,4,,,,,,
0.73906428,4,,,,,,
0.76961522,4,,,,,,
0.80016616,4,,,,,,
0.8307171,4,,,,,,
0.86126804,4,,,,,,
0.89181898,4,,,,,,
0.92236992,4,,,,,,
0.95292086,4,,,,,,
0.9834718,4,,,,,,
1.01402274,4,,,,,,
1.04457368,4,,,,,,
1.07512462,4,,,,,,
1.10567556,4,,,,,,
1.1362265,4,,,,,,
1.16677744,4,,,,,,
1.19732838,4,,,,,,
1.22787932,4,,,,,,
1.25843026,4,,,,,,
1.2889812,4,,,,,,
1.31953214,4,,,,,,
1.35008308,4,,,,,,
1.38063402,4,,,,,,
1.41118496,4,16,,,,,
1.4417359,4,16,,,,,
1.47228684,4,16,6,,,,
1.50283778,4,16,6,,,,
1.53338872,4,16,6,9,,,
1.56393966,4,16,9,,,,
1.5944906,4,16,19,,,,
1.62504154,4,16,19,6,,,
1.65559248,4,16,19,6,,,
1.68614342,4,16,19,6,,,
1.71669436,4,16,19,6,9,,
1.7472453,4,16,19,9,,,
1.77779624,4,16,19,9,6,,
1.80834718,4,16,19,9,6,,
1.83889812,4,16,19,9,6,,
1.86944906,4,16,19,9,6,3,
1.9,4,16,19,15,,,
0.372453,5,,,,,,
0.40300394,5,,,,,,
0.43355488,5,,,,,,
0.46410582,5,,,,,,
0.49465676,5,,,,,,
0.5252077,5,,,,,,
0.55575864,5,,,,,,
0.58630958,5,,,,,,
0.61686052,5,,,,,,
0.64741146,5,,,,,,
0.6779624,5,,,,,,
0.70851334,5,,,,,,
0.73906428,5,,,,,,
0.76961522,5,,,,,,
0.80016616,5,,,,,,
0.8307171,5,,,,,,
0.86126804,5,,,,,,
0.89181898,5,,,,,,
0.92236992,5,,,,,,
0.95292086,5,,,,,,
0.9834718,5,,,,,,
1.01402274,5,,,,,,
1.04457368,5,,,,,,
1.07512462,5,,,,,,
1.10567556,5,,,,,,
1.1362265,5,,,,,,
1.16677744,5,,,,,,
1.19732838,5,,,,,,
1.22787932,5,,,,,,
1.25843026,5,,,,,,
1.2889812,5,,,,,,
1.31953214,5,,,,,,
1.35008308,5,,,,,,
1.38063402,5,,,,,,
1.41118496,5,,,,,,
1.4417359,5,,,,,,
1.47228684,5,,,,,,
1.50283778,5,,,,,,
1.53338872,5,,,,,,
1.56393966,5,,,,,,
1.5944906,5,,,,,,
1.62504154,5,,,,,,
1.65559248,5,,,,,,
1.68614342,5,,,,,,
1.71669436,5,,,,,,
1.7472453,5,,,,,,
1.77779624,5,,,,,,
1.80834718,5,,,,,,
1.83889812,5,,,,,,
1.86944906,5,,,,,,
1.9,5,,,,,,
0.372453,6,,,,,,
0.40300394,6,,,,,,
0.43355488,6,,,,,,
0.46410582,6,,,,,,
0.49465676,6,,,,,,
0.5252077,6,,,,,,
0.55575864,6,,,,,,
0.58630958,6,,,,,,
0.61686052,6,,,,,,
0.64741146,6,,,,,,
0.6779624,6,,,,,,
0.70851334,6,,,,,,
0.73906428,6,,,,,,
0.76961522,6,,,,,,
0.80016616,6,,,,,,
0.8307171,6,,,,,,
0.86126804,6,,,,,,
0.89181898,6,,,,,,
0.92236992,6,,,,,,
0.95292086,6,,,,,,
0.9834718,6,,,,,,
1.01402274,6,,,,,,
1.04457368,6,,,,,,
1.07512462,6,,,,,,
1.10567556,6,,,,,,
1.1362265,6,,,,,,
1.16677744,6,,,,,,
1.19732838,6,,,,,,
1.22787932,6,,,,,,
1.25843026,6,,,,,,
1.2889812,6,,,,,,
1.31953214,6,,,,,,
1.35008308,6,,,,,,
1.38063402,6,,,,,,
1.41118496,6,,,,,,
1.4417359,6,,,,,,
1.47228684,6,,,,,,
1.50283778,6,,,,,,
1.53338872,6,,,,,,
1.56393966,6,,,,,,
1.5944906,6,,,,,,
1.62504154,6,16,,,,,
1.65559248,6,16,,,,,
1.68614342,6,16,,,,,
1.71669436,6,16,6,,,,
1.7472453,6,16,6,,,,
1.77779624,6,16,6,,,,
1.80834718,6,16,6,19,,,
1.83889812,6,16,19,,,,
1.86944906,6,16,19,,,,
1.9,6,16,19,,,,
0.372453,8,,,,,,
0.40300394,8,,,,,,
0.43355488,8,,,,,,
0.46410582,8,,,,,,
0.49465676,8,,,,,,
0.5252077,8,,,,,,
0.55575864,8,,,,,,
0.58630958,8,,,,,,
0.61686052,8,,,,,,
0.64741146,8,,,,,,
0.6779624,8,,,,,,
0.70851334,8,,,,,,
0.73906428,8,,,,,,
0.76961522,8,,,,,,
0.80016616,8,,,,,,
0.8307171,8,,,,,,
0.86126804,8,,,,,,
0.89181898,8,,,,,,
0.92236992,8,,,,,,
0.95292086,8,,,,,,
0.9834718,8,,,,,,
1.01402274,8,,,,,,
1.04457368,8,,,,,,
1.07512462,8,,,,,,
1.10567556,8,,,,,,
1.1362265,8,,,,,,
1.16677744,8,,,,,,
1.19732838,8,,,,,,
1.22787932,8,,,,,,
1.25843026,8,,,,,,
1.2889812,8,,,,,,
1.31953214,8,,,,,,
1.35008308,8,,,,,,
1.38063402,8,,,,,,
1.41118496,8,,,,,,
1.4417359,8,,,,,,
1.47228684,8,,,,,,
1.50283778,8,,,,,,
1.53338872,8,,,,,,
1.56393966,8,,,,,,
1.5944906,8,,,,,,
1.62504154,8,,,,,,
1.65559248,8,,,,,,
1.68614342,8,,,,,,
1.71669436,8,,,,,,
1.7472453,8,,,,,,
1.77779624,8,,,,,,
1.80834718,8,,,,,,
1.83889812,8,,,,,,
1.86944906,8,16,,,,,
1.9,8,16,,,,,
0.372453,9,16,19,15,18,,
0.40300394,9,16,18,15,19,,
0.43355488,9,18,15,19,16,,
0.46410582,9,16,15,18,19,,
0.49465676,9,19,15,18,16,,
0.5252077,9,15,18,19,16,,
0.55575864,9,16,19,18,15,,
0.58630958,9,15,18,16,19,,
0.61686052,9,16,18,15,19,,
0.64741146,9,18,16,15,19,,
0.6779624,9,18,16,19,15,,
0.70851334,9,16,18,15,19,,
0.73906428,9,19,15,18,16,,
0.76961522,9,15,16,19,18,,
0.80016616,9,16,18,19,15,,
0.8307171,9,18,19,15,16,,
0.86126804,9,19,18,15,16,,
0.89181898,9,18,16,15,19,,
0.92236992,9,16,18,15,19,,
0.95292086,9,19,18,15,16,,
0.9834718,9,18,15,16,19,,
1.01402274,9,18,15,19,16,,
1.04457368,9,15,18,16,19,,
1.07512462,9,19,18,16,15,,
1.10567556,9,19,18,15,16,,
1.1362265,9,18,15,16,19,,
1.16677744,9,16,18,19,15,,
1.19732838,9,16,18,19,15,,
1.22787932,9,18,15,19,16,,
1.25843026,9,19,15,18,16,,
1.2889812,9,16,15,18,19,,
1.31953214,9,19,18,15,16,,
1.35008308,9,15,19,16,18,,
1.38063402,9,18,15,19,16,,
1.41118496,9,15,16,18,19,,
1.4417359,9,19,16,15,18,,
1.47228684,9,19,15,18,16,,
1.50283778,9,16,15,18,19,,
1.53338872,9,16,19,15,18,,
1.56393966,9,18,19,15,16,,
1.5944906,9,16,15,18,19,,
1.62504154,9,19,16,18,15,,
1.65559248,9,16,19,18,15,,
1.68614342,9,18,16,15,19,,
1.71669436,9,18,15,19,16,,
1.7472453,9,19,16,15,18,,
1.77779624,9,16,19,15,18,,
1.80834718,9,18,19,15,16,,
1.83889812,9,19,18,16,15,,
1.86944906,9,18,15,19,16,,
1.9,9,15,16,18,19,,
0.372453,10,,,,,,
0.40300394,10,,,,,,
0.43355488,10,,,,,,
0.46410582,10,,,,,,
0.49465676,10,,,,,,
0.5252077,10,,,,,,
0.55575864,10,,,,,,
0.58630958,10,,,,,,
0.61686052,10,,,,,,
0.64741146,10,,,,,,
0.6779624,10,,,,,,
0.70851334,10,,,,,,
0.73906428,10,,,,,,
0.76961522,10,,,,,,
0.80016616,10,,,,,,
0.8307171,10,,,,,,
0.86126804,10,,,,,,
0.89181898,10,,,,,,
0.92236992,10,,,,,,
0.95292086,10,,,,,,
0.9834718,10,,,,,,
1.01402274,10,,,,,,
1.04457368,10,,,,,,
1.07512462,10,,,,,,
1.10567556,10,,,,,,
1.1362265,10,,,,,,
1.16677744,10,,,,,,
1.19732838,10,,,,,,
1.22787932,10,,,,,,
1.25843026,10,,,,,,
1.2889812,10,,,,,,
1.31953214,10,,,,,,
1.35008308,10,,,,,,
1.38063402,10,,,,,,
1.41118496,10,,,,,,
1.4417359,10,,,,,,
1.47228684,10,,,,,,
1.50283778,10,,,,,,
1.53338872,10,,,,,,
1.56393966,10,,,,,,
1.5944906,10,,,,,,
1.62504154,10,,,,,,
1.65559248,10,,,,,,
1.68614342,10,,,,,,
1.71669436,10,,,,,,
1.7472453,10,,,,,,
1.77779624,10,,,,,,
1.80834718,10,,,,,,
1.83889812,10,,,,,,
1.86944906,10,,,,,,
1.9,10,,,,,,
0.372453,11,,,,,,
0.40300394,11,,,,,,
0.43355488,11,,,,,,
0.46410582,11,,,,,,
0.49465676,11,,,,,,
0.5252077,11,,,,,,
0.55575864,11,,,,,,
0.58630958,11,,,,,,
0.61686052,11,,,,,,
0.64741146,11,,,,,,
0.6779624,11,,,,,,
0.70851334,11,,,,,,
0.73906428,11,,,,,,
0.76961522,11,,,,,,
0.80016616,11,,,,,,
0.8307171,11,,,,,,
0.86126804,11,,,,,,
0.89181898,11,,,,,,
0.92236992,11,,,,,,
0.95292086,11,,,,,,
0.9834718,11,,,,,,
1.01402274,11,,,,,,
1.04457368,11,,,,,,
1.07512462,11,,,,,,
1.10567556,11,,,,,,
1.1362265,11,,,,,,
1.16677744,11,,,,,,
1.19732838,11,,,,,,
1.22787932,11,,,,,,
1.25843026,11,,,,,,
1.2889812,11,,,,,,
1.31953214,11,,,,,,
1.35008308,11,,,,,,
1.38063402,11,,,,,,
1.41118496,11,,,,,,
1.4417359,11,,,,,,
1.47228684,11,,,,,,
1.50283778,11,,,,,,
1.53338872,11,,,,,,
1.56393966,11,,,,,,
1.5944906,11,,,,,,
1.62504154,11,,,,,,
1.65559248,11,,,,,,
1.68614342,11,,,,,,
1.71669436,11,,,,,,
1.7472453,11,,,,,,
1.77779624,11,,,,,,
1.80834718,11,,,,,,
1.83889812,11,,,,,,
1.86944906,11,,,,,,
1.9,11,,,,,,
0.372453,12,,,,,,
0.40300394,12,,,,,,
0.43355488,12,,,,,,
0.46410582,12,,,,,,
0.49465676,12,,,,,,
0.5252077,12,,,,,,
0.55575864,12,,,,,,
0.58630958,12,,,,,,
0.61686052,12,,,,,,
0.64741146,12,,,,,,
0.6779624,12,,,,,,
0.70851334,12,,,,,,
0.73906428,12,,,,,,
0.76961522,12,,,,,,
0.80016616,12,,,,,,
0.8307171,12,,,,,,
0.86126804,12,,,,,,
0.89181898,12,,,,,,
0.92236992,12,,,,,,
0.95292086,12,,,,,,
0.9834718,12,,,,,,
1.01402274,12,,,,,,
1.04457368,12,,,,,,
1.07512462,12,,,,,,
1.10567556,12,,,,,,
1.1362265,12,,,,,,
1.16677744,12,,,,,,
1.19732838,12,,,,,,
1.22787932,12,,,,,,
1.25843026,12,,,,,,
1.2889812,12,,,,,,
1.31953214,12,,,,,,
1.35008308,12,,,,,,
1.38063402,12,,,,,,
1.41118496,12,,,,,,
1.4417359,12,,,,,,
1.47228684,12,,,,,,
1.50283778,12,,,,,,
1.53338872,12,,,,,,
1.56393966,12,,,,,,
1.5944906,12,,,,,,
1.62504154,12,,,,,,
1.65559248,12,,,,,,
1.68614342,12,,,,,,
1.71669436,12,,,,,,
1.7472453,12,,,,,,
1.77779624,12,,,,,,
1.80834718,12,,,,,,
1.83889812,12,,,,,,
1.86944906,12,,,,,,
1.9,12,,,,,,
0.372453,13,,,,,,
0.40300394,13,,,,,,
0.43355488,13,,,,,,
0.46410582,13,,,,,,
0.49465676,13,,,,,,
0.5252077,13,,,,,,
0.55575864,13,,,,,,
0.58630958,13,,,,,,
0.61686052,13,,,,,,
0.64741146,13,,,,,,
0.6779624,13,,,,,,
0.70851334,13,,,,,,
0.73906428,13,,,,,,
0.76961522,13,,,,,,
0.80016616,13,,,,,,
0.8307171,13,,,,,,
0.86126804,13,,,,,,
0.89181898,13,,,,,,
0.92236992,13,,,,,,
0.95292086,13,,,,,,
0.9834718,13,,,,,,
1.01402274,13,,,,,,
1.04457368,13,,,,,,
1.07512462,13,,,,,,
1.10567556,13,,,,,,
1.1362265,13,,,,,,
1.16677744,13,,,,,,
1.19732838,13,,,,,,
1.22787932,13,,,,,,
1.25843026,13,,,,,,
1.2889812,13,,,,,,
1.31953214,13,,,,,,
1.35008308,13,,,,,,
1.38063402,13,,,,,,
1.41118496,13,,,,,,
1.4417359,13,,,,,,
1.47228684,13,,,,,,
1.50283778,13,,,,,,
1.53338872,13,,,,,,
1.56393966,13,,,,,,
1.5944906,13,,,,,,
1.62504154,13,,,,,,
1.65559248,13,,,,,,
1.68614342,13,,,,,,
1.71669436,13,,,,,,
1.7472453,13,,,,,,
1.77779624,13,,,,,,
1.80834718,13,,,,,,
1.83889812,13,,,,,,
1.86944906,13,,,,,,
1.9,13,,,,,,
0.372453,14,,,,,,
0.40300394,14,,,,,,
0.43355488,14,,,,,,
0.46410582,14,,,,,,
0.49465676,14,,,,,,
0.5252077,14,,,,,,
0.55575864,14,,,,,,
0.58630958,14,,,,,,
0.61686052,14,,,,,,
0.64741146,14,,,,,,
0.6779624,14,,,,,,
0.70851334,14,,,,,,
0.73906428,14,,,,,,
0.76961522,14,,,,,,
0.80016616,14,,,,,,
0.8307171,14,,,,,,
0.86126804,14,,,,,,
0.89181898,14,,,,,,
0.92236992,14,,,,,,
0.95292086,14,,,,,,
0.9834718,14,,,,,,
1.01402274,14,,,,,,
1.04457368,14,,,,,,
1.07512462,14,,,,,,
1.10567556,14,,,,,,
1.1362265,14,,,,,,
1.16677744,14,,,,,,
1.19732838,14,,,,,,
1.22787932,14,,,,,,
1.25843026,14,,,,,,
1.2889812,14,,,,,,
1.31953214,14,,,,,,
1.35008308,14,,,,,,
1.38063402,14,,,,,,
1.41118496,14,,,,,,
1.4417359,14,,,,,,
1.47228684,14,,,,,,
1.50283778,14,,,,,,
1.53338872,14,,,,,,
1.56393966,14,,,,,,
1.5944906,14,,,,,,
1.62504154,14,,,,,,
1.65559248,14,,,,,,
1.68614342,14,,,,,,
1.71669436,14,,,,,,
1.7472453,14,,,,,,
1.77779624,14,,,,,,
1.80834718,14,,,,,,
1.83889812,14,,,,,,
1.86944906,14,,,,,,
1.9,14,,,,,,
0.372453,15,,,,,,
0.40300394,15,,,,,,
0.43355488,15,,,,,,
0.46410582,15,,,,,,
0.49465676,15,,,,,,
0.5252077,15,,,,,,
0.55575864,15,,,,,,
0.58630958,15,,,,,,
0.61686052,15,,,,,,
0.64741146,15,,,,,,
0.6779624,15,,,,,,
0.70851334,15,,,,,,
0.73906428,15,,,,,,
0.76961522,15,,,,,,
0.80016616,15,,,,,,
0.8307171,15,,,,,,
0.86126804,15,,,,,,
0.89181898,15,,,,,,
0.92236992,15,,,,,,
0.95292086,15,,,,,,
0.9834718,15,,,,,,
1.01402274,15,,,,,,
1.04457368,15,,,,,,
1.07512462,15,,,,,,
1.10567556,15,,,,,,
1.1362265,15,,,,,,
1.16677744,15,,,,,,
1.19732838,15,,,,,,
1.22787932,15,,,,,,
1.25843026,15,,,,,,
1.2889812,15,,,,,,
1.31953214,15,,,,,,
1.35008308,15,,,,,,
1.38063402,15,,,,,,
1.41118496,15,,,,,,
1.4417359,15,,,,,,
1.47228684,15,,,,,,
1.50283778,15,,,,,,
1.53338872,15,,,,,,
1.56393966,15,,,,,,
1.5944906,15,,,,,,
1.62504154,15,,,,,,
1.65559248,15,,,,,,
1.68614342,15,,,,,,
1.71669436,15,,,,,,
1.7472453,15,,,,,,
1.77779624,15,,,,,,
1.80834718,15,,,,,,
1.83889812,15,,,,,,
1.86944906,15,,,,,,
1.9,15,,,,,,
0.372453,16,,,,,,
0.40300394,16,,,,,,
0.43355488,16,,,,,,
0.46410582,16,,,,,,
0.49465676,16,,,,,,
0.5252077,16,,,,,,
0.55575864,16,,,,,,
0.58630958,16,,,,,,
0.61686052,16,,,,,,
0.64741146,16,,,,,,
0.6779624,16,,,,,,
0.70851334,16,,,,,,
0.73906428,16,,,,,,
0.76961522,16,,,,,,
0.80016616,16,,,,,,
0.8307171,16,,,,,,
0.86126804,16,,,,,,
0.89181898,16,,,,,,
0.92236992,16,,,,,,
0.95292086,16,,,,,,
0.9834718,16,,,,,,
1.01402274,16,,,,,,
1.04457368,16,,,,,,
1.07512462,16,,,,,,
1.10567556,16,,,,,,
1.1362265,16,,,,,,
1.16677744,16,,,,,,
1.19732838,16,,,,,,
1.22787932,16,,,,,,
1.25843026,16,,,,,,
1.2889812,16,,,,,,
1.31953214,16,,,,,,
1.35008308,16,,,,,,
1.38063402,16,,,,,,
1.41118496,16,,,,,,
1.4417359,16,,,,,,
1.47228684,16,,,,,,
1.50283778,16,,,,,,
1.53338872,16,,,,,,
1.56393966,16,,,,,,
1.5944906,16,,,,,,
1.62504154,16,,,,,,
1.65559248,16,,,,,,
1.68614342,16,,,,,,
1.71669436,16,,,,,,
1.7472453,16,,,,,,
1.77779624,16,,,,,,
1.80834718,16,,,,,,
1.83889812,16,,,,,,
1.86944906,16,,,,,,
1.9,16,,,,,,
0.372453,17,,,,,,
0.40300394,17,,,,,,
0.43355488,17,,,,,,
0.46410582,17,,,,,,
